Title,Price,Neighbourhood,Image URL,Posting URL,Property Type,Size,Rooms
"Appartement 86m² en vente, Résidence Al B...",720 000 DH,"Al Azhar à
   						Casablanca",https://www.mubawab-media.com/ad/7/623/679F/m/5de83f5c133e7c9fd1a79051_5db1e4a4baf23a0a3113d790_IMG_4200-HDR_39802698_39802714_39886935_39887050_39887181_39887311_39888662.jpeg,https://www.mubawab.ma/fr/pa/7623679/appartement-86m%C2%B2-en-vente-r%C3%A9sidence-al-badr,Appartement,"86
						m²",3 Pièces
Studio à vendre. 1 belle chambre,840 000 DH,"Oasis à
   						Casablanca",https://www.mubawab-media.com/ad/7/887/200F/m/1_71280471_71280657.png,https://www.mubawab.ma/fr/pa/7887200/studio-%C3%A0-vendre-1-belle-chambre,Appartement,"42
						m²",1 Chambre
Villa Luxueuse à vendre Ain Diab,11 500 000 DH,"Ain Diab à
   					Casablanca",https://www.mubawab-media.com/ad/7/844/654F/m/23_65112590.png,https://www.mubawab.ma/fr/a/7844654/villa-luxueuse-%C3%A0-vendre-ain-diab,Villa,"430
						m²",6 Pièces
Appartement 84m² Belvedere 700 KDh,700 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/825/417F/m/BLN1_62066987.jpg,https://www.mubawab.ma/fr/a/7825417/appartement-84m%C2%B2-belvedere-700-kdh,Appartement,"84
						m²",3 Pièces
"Appartement 75m² en vente, Résidence Al B...",650 000 DH,"Al Azhar à
   					Casablanca",https://www.mubawab-media.com/ad/7/623/660F/m/IMG_4229-HDR_39836990_39886971_39887080_39887232.jpg,https://www.mubawab.ma/fr/pa/7623660/appartement-75m%C2%B2-en-vente-r%C3%A9sidence-al-badr,Appartement,"75
						m²",3 Pièces
Appartement à vendre de 88 m²,880 000 DH,"Ain Borja à
   					Casablanca",https://www.mubawab-media.com/ad/7/735/441F/m/IMG-2773_51521746.jpg,https://www.mubawab.ma/fr/a/7735441/appartement-%C3%A0-vendre-de-88-m%C2%B2,Appartement,"88
						m²",3 Pièces
A vendre studio de 63m² avec terrasse Bou...,980 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/942/809F/m/a1393876-6269-418a-88ab-5e10078a0625_77540010.jpg,https://www.mubawab.ma/fr/a/7942809/a-vendre-studio-de-63m%C2%B2-avec-terrasse-bourgogne,Appartement,"63
						m²",2 Pièces
A vendre appartement 3 CH PAS CHER QURTIE...,2 250 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/889/581F/m/photo_0_76571893.jpeg,https://www.mubawab.ma/fr/a/7889581/a-vendre-appartement-3-ch-pas-cher-qurtier-badr,Appartement,"186
						m²",4 Pièces
A vendre 3ch Bourgogne pleinsud vue dégag...,1 250 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/876/831F/m/photo_1_69609685.jpg,https://www.mubawab.ma/fr/a/7876831/a-vendre-3ch-bourgogne-pleinsud-vue-d%C3%A9gag%C3%A9e,Appartement,"116
						m²",4 Pièces
A vendre joli villa angle sur Lonchamp EL...,4 500 000 DH,"Longchamps (Hay Al Hanâa) à
   					Casablanca",https://www.mubawab-media.com/ad/7/873/283F/m/eab6b412-3d6b-4323-9477-d80eaef58023_69091148.jpg,https://www.mubawab.ma/fr/a/7873283/a-vendre-joli-villa-angle-sur-lonchamp-elhanaa,Villa,"249
						m²",6 Pièces
A vendre appart 2 ch vue Marina et mosqué...,1 600 000 DH,"Casablanca Marina à
   					Casablanca",https://www.mubawab-media.com/ad/7/903/015F/m/258eb2f5-59c4-4485-a2bb-6157aff264b1_73903917.jpg,https://www.mubawab.ma/fr/a/7903015/a-vendre-appart-2-ch-vue-marina-et-mosqu%C3%A9e-hass2,Appartement,"116
						m²",3 Pièces
A vendre appart côté mosquée HASSANII CAS...,1 350 000 DH,"Sidi Belyout à
   					Casablanca",https://www.mubawab-media.com/ad/7/916/412F/m/fb2802c8-e973-4e40-91ce-f6996416f56c_75356242.jpg,https://www.mubawab.ma/fr/a/7916412/a-vendre-appart-c%C3%B4t%C3%A9-mosqu%C3%A9e-hassanii-casablanca,Appartement,"92
						m²",3 Pièces
Appartement de 62m² et 11m² de parking,820 000 DH,"Roches Noires à
	 					Casablanca",https://www.mubawab-media.com/ad/7/926/264F/m/WhatsApp%20Image%202024-05-30%20at%2014.51.25%20%281%29_76105732_76105934.jpeg,https://www.mubawab.ma/fr/pa/7926264/appartement-de-62m%C2%B2-et-11m%C2%B2-de-parking,Appartement,"62
						m²",3 Pièces
Bel appartement à vendre à Roches Noires...,720 000 DH,"Roches Noires à
	 					Casablanca",https://www.mubawab-media.com/ad/7/926/262F/m/WhatsApp%20Image%202024-05-30%20at%2014.38.45_76105719_76105858.jpeg,https://www.mubawab.ma/fr/pa/7926262/bel-appartement-%C3%A0-vendre-%C3%A0-roches-noires-1-belle-chambre,Appartement,"47
						m²",2 Pièces
Appartement de 35m² et11m² de parking,540 000 DH,"Roches Noires à
	 					Casablanca",https://www.mubawab-media.com/ad/7/926/265F/m/WhatsApp%20Image%202024-05-30%20at%2014.38.45_76105719_76105945.jpeg,https://www.mubawab.ma/fr/pa/7926265/appartement-de-35m%C2%B2-et11m%C2%B2-de-parking,Appartement,"35
						m²",2 Pièces
Bel appartement à vendre à Oasis. Surface...,1 400 000 DH,"Oasis à
	 					Casablanca",https://www.mubawab-media.com/ad/7/873/362F/m/Evasion_69103782_69103785.jpg,https://www.mubawab.ma/fr/pa/7873362/bel-appartement-%C3%A0-vendre-%C3%A0-oasis-surface-de-70-m%C2%B2,,"70
						m²",3 Chambres
Sublime villa neuve de prestige idéalemen...,31 250 000 DH,"Longchamps (Hay Al Hanâa) à
	 					Casablanca",https://www.mubawab-media.com/ad/7/947/996F/m/1_77948065.png,https://www.mubawab.ma/fr/a/7947996/sublime-villa-neuve-de-prestige-id%C3%A9alement-plac%C3%A9e,Villa,"110000
						m²",15 Pièces
Superbe appartement au coeur de Racine,2 500 000 DH,"Racine à
	 					Casablanca",https://www.mubawab-media.com/ad/7/627/012F/m/WhatsApp%20Image%202023-01-17%20at%2016.48.23_40220072.jpeg,https://www.mubawab.ma/fr/a/7627012/superbe-appartement-au-coeur-de-racine,Appartement,"146
						m²",2 Pièces
"Appartement 79m² en vente, Résidence Al B...",720 000 DH,"Al Azhar à
	 					Casablanca",https://www.mubawab-media.com/ad/7/623/678F/m/IMG_4229-HDR_39836990_39886971_39887080_39887232_39887296_39888609.jpg,https://www.mubawab.ma/fr/pa/7623678/appartement-79m%C2%B2-en-vente-r%C3%A9sidence-al-badr,Appartement,"79
						m²",3 Pièces
"Appartement a vendre 133m², Les Princesse...",2 200 000 DH,"Les princesses à
	 					Casablanca",https://www.mubawab-media.com/ad/7/912/588F/m/15_75014072.jpg,https://www.mubawab.ma/fr/a/7912588/appartement-a-vendre-133m%C2%B2-les-princesses,Appartement,"133
						m²",4 Pièces
Appartement à vendre à Californie. 2 cham...,1 200 000 DH,"Ain Chock à
   						Casablanca",https://www.mubawab-media.com/ad/7/698/882F/m/copie-0V6A8965_47300461_47301144.png,https://www.mubawab.ma/fr/pa/7698882/appartement-%C3%A0-vendre-%C3%A0-californie-2-chambres,Appartement,"80
						m²",2 Chambres
Bel appartement à vendre à Californie. 3...,1 530 000 DH,"Ain Chock à
   						Casablanca",https://www.mubawab-media.com/ad/7/698/877F/m/copie-0V6A8965_47300461_47300719.png,https://www.mubawab.ma/fr/pa/7698877/bel-appartement-%C3%A0-vendre-%C3%A0-californie-3-chambres,Appartement,"93
						m²",3 Chambres
Appartement vente,2 608 500 DH,"Racine à
   						Casablanca",https://www.mubawab-media.com/ad/7/898/653F/m/1000072206_73292697.jpg,https://www.mubawab.ma/fr/a/7898653/appartement-vente,Appartement,"141
						m²",4 Pièces
Apparts Neuf 56m 88m 114m 140m A Ferme Br...,1 036 000 DH,"Ferme Bretonne (Hay Arraha) à
   						Casablanca",https://www.mubawab-media.com/ad/7/853/884F/m/unnamed-9_66380402.jpg,https://www.mubawab.ma/fr/a/7853884/apparts-neuf-56m-88m-114m-140m-a-ferme-bretone,,"56
						m²",3 Pièces
Villa 294m Proche Amoud Californie,6 500 000 DH,"Californie à
   						Casablanca",https://www.mubawab-media.com/ad/7/910/558F/m/IMG-20231108-WA0073_75501142.jpg,https://www.mubawab.ma/fr/a/7910558/villa-294m-proche-amoud-californie,Villa,"294
						m²",6 Pièces
Appartement de 123m² en vente avec en plu...,1 470 000 DH,"Belvédère à
   						Casablanca",https://www.mubawab-media.com/ad/7/459/735F/m/IMG_2558-HDR_25960286_25963025_25963955_25964593_25970812.jpg,https://www.mubawab.ma/fr/pa/7459735/appartement-de-123m%C2%B2-en-vente-avec-en-plus-place-parking-titr%C3%A9e-de-13-m%C2%B2-chraibi-immobilier,Appartement,"123
						m²",5 Pièces
Appartement de 124m2 en vente avec place...,1 590 000 DH,"Belvédère à
   						Casablanca",https://www.mubawab-media.com/ad/7/713/844F/m/IMG_2330-HDR_49031020.jpg,https://www.mubawab.ma/fr/pa/7713844/appartement-de-124m2-en-vente-avec-place-de-parking-de-13-m2,Appartement,"124
						m²",5 Pièces
Appart 106m² avec 50m² Terrasse: sup vend...,11 500 DH,"La Gironde à
   						Casablanca",https://www.mubawab-media.com/ad/7/163/673F/m/Capture%20d%E2%80%99%C3%A9cran%202021-05-18%20%C3%A0%2010.35.33_8662903.png,https://www.mubawab.ma/fr/pa/7163673/appart-106m%C2%B2-avec-50m%C2%B2-terrasse-sup-vendable-81m%C2%B2,Appartement,"106
						m²",3 Pièces
Appartement à vendre à CIL Hay Salam. Sur...,2 650 000 DH,"CIL (Hay Salam) à
   						Casablanca",https://www.mubawab-media.com/ad/7/940/372F/m/photo_00_77402419.jpg,https://www.mubawab.ma/fr/a/7940372/appartement-%C3%A0-vendre-%C3%A0-cil-hay-salam-surface-totale-171-m%C2%B2-terrasse-et-ascenseur,Appartement,"171
						m²",2 Pièces
À vendre un appartement vide sur bd sidi...,1 680 000 DH,"Beauséjour à
   						Casablanca",https://www.mubawab-media.com/ad/7/834/807F/m/photo_00_63426649.jpg,https://www.mubawab.ma/fr/a/7834807/%C3%A0-vendre-un-appartement-vide-sur-bd-sidi-abderrahmane-quartier-beausejour-vue-sur-le-cafc,Appartement,"154
						m²",3 Pièces
"Appartement 78m² en vente, Résidence Al B...",690 000 DH,"Al Azhar à
   						Casablanca",https://www.mubawab-media.com/ad/7/623/663F/m/5de83f5c4e4fc8098cb8f52d_5db1e49ebaf23aae8a13d786_IMG_4296-HDR_39802699_39802715_39886933_39887049_39887180_39887310.jpeg,https://www.mubawab.ma/fr/pa/7623663/appartement-78m%C2%B2-en-vente-r%C3%A9sidence-al-badr,Appartement,"78
						m²",3 Pièces
Villa habitation ou commerciale,18 000 000 DH,"Ain Diab à
   						Casablanca",https://www.mubawab-media.com/ad/7/907/738F/m/20240416_155720_74580394.jpg,https://www.mubawab.ma/fr/a/7907738/villa-habitation-ou-commerciale,Villa,"1103
						m²",8 Pièces
Appartement de Luxe triangle d'or,3 500 000 DH,"Racine à
   						Casablanca",https://www.mubawab-media.com/ad/7/913/432F/m/20240506_154525_75139400.jpg,https://www.mubawab.ma/fr/a/7913432/appartement-de-luxe-triangle-d-or,Appartement,"250
						m²",6 Pièces
Villa de Prestige au Cœur de Californie,50 000 000 DH,"Californie à
   						Casablanca",https://www.mubawab-media.com/ad/7/929/953F/m/20240605_144800_76381283.jpg,https://www.mubawab.ma/fr/a/7929953/villa-de-prestige-au-c%C5%93ur-de-californie,Villa,"3000
						m²",10 Pièces
Villa à vendre à Californie boulevard de...,9 800 000 DH,"Californie à
   						Casablanca",https://www.mubawab-media.com/ad/7/920/250F/m/WhatsApp%20Image%202024-05-22%20%C3%A0%2016.43.50_33a0ed98_75593553.jpg,https://www.mubawab.ma/fr/a/7920250/villa-%C3%A0-vendre-%C3%A0-californie-boulevard-de-la-mecque,Villa,"503
						m²",8 Pièces
A vendre villa avec piscine allaymoun pas...,6 500 000 DH,"Laymoune à
   					Casablanca",https://www.mubawab-media.com/ad/7/723/592F/m/photo_0_50034128.jpg,https://www.mubawab.ma/fr/a/7723592/a-vendre-villa-avec-piscine-allaymoun-pas-ch%C3%A8re,Villa,"600
						m²",6 Pièces
A vendre appart 3 CH côté VENEZIA BOURGOG...,2 250 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/875/799F/m/b5a8ae56-57b1-4dac-8f62-348623cf7e00_74827950.jpg,https://www.mubawab.ma/fr/a/7875799/a-vendre-appart-3-ch-c%C3%B4t%C3%A9-venezia-bourgogne-pas-cher,Appartement,"147
						m²",4 Pièces
A vendre appartement 2ch avec grande terr...,1 150 000 DH,"Anfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/876/833F/m/6971df6b-51ed-4a26-91eb-6ccd2c218352_69609717.jpg,https://www.mubawab.ma/fr/a/7876833/a-vendre-appartement-2ch-avec-grande-terrasse-sur-fa%C3%A7ade,Appartement,"120
						m²",3 Pièces
A vendre appart Driss1 pleinsud vue dégag...,1 400 000 DH,"Oasis sud à
   					Casablanca",https://www.mubawab-media.com/ad/7/873/295F/m/5e32809e-df8c-4887-9394-36225b63bc50_69609664.jpg,https://www.mubawab.ma/fr/a/7873295/a-vendre-appart-driss1-pleinsud-vue-d%C3%A9gag%C3%A9e,Appartement,"98
						m²",3 Pièces
Appartements neufs pas cher AIN SEBAA côt...,760 000 DH,"Aïn Sebaâ à
   					Casablanca",https://www.mubawab-media.com/ad/7/902/334F/m/126f7b22-8964-4433-99a8-8cc4efcf43c9_73819513.jpg,https://www.mubawab.ma/fr/a/7902334/appartements-neufs-pas-cher-ain-sebaa-c%C3%B4t%C3%A9-2m,Appartement,"76
						m²",3 Pièces
A vendre appart 2 façades sans vis à vis...,560 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/735/401F/m/photo_0_53025606.jpg,https://www.mubawab.ma/fr/a/7735401/a-vendre-appart-2-fa%C3%A7ades-sans-vis-%C3%A0-vis-pas-cher,Appartement,"86
						m²",4 Pièces
A vendre appart 2 ch entouré de terrasses...,1 450 000 DH,"Maârif Extension à
   					Casablanca",https://www.mubawab-media.com/ad/7/938/550F/m/e0914b5c-e302-45ba-9ac8-bd072bc8323d_77227467.jpg,https://www.mubawab.ma/fr/a/7938550/a-vendre-appart-2-ch-entour%C3%A9-de-terrasses-plein-sud-pas-cher,Appartement,"116
						m²",3 Pièces
Maison 2 facades,2 850 000 DH,"Hay Moulay Abdellah à
   					Casablanca",https://www.mubawab-media.com/ad/7/860/439F/m/422889849_3361774404115917_5073716015087623556_n_67295278.jpg,https://www.mubawab.ma/fr/a/7860439/maison-2-facades,Maison,"100
						m²",3 Pièces
Vente villa d'angle à retaper 1062m2 Cali...,11 500 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/947/767F/m/664a1-terrain-californie_77936153.jpg,https://www.mubawab.ma/fr/a/7947767/vente-villa-d-angle-%C3%A0-retaper-1062m2-californie-casablanca,Villa,"1062
						m²",5 Chambres
Vente très beau Duplex sans vis à vis 144...,1 380 000 DH,"Riviera à
   					Casablanca",https://www.mubawab-media.com/ad/7/947/765F/m/3fee5-20240626_161925_77936142.jpg,https://www.mubawab.ma/fr/a/7947765/vente-tr%C3%A8s-beau-duplex-sans-vis-%C3%A0-vis-144m2-route-d-el-jadida-cot%C3%A9-riviera-casablanca,Appartement,"166
						m²",3 Chambres
Appartement à vendre à Californie. Surfac...,1 400 000 DH,"Ain Chock à
	 					Casablanca",https://www.mubawab-media.com/ad/7/698/886F/m/copie-0V6A8965_47300461_47301289.png,https://www.mubawab.ma/fr/pa/7698886/appartement-%C3%A0-vendre-%C3%A0-californie-surface-de-84-m%C2%B2,Appartement,"84
						m²",2 Chambres
Apartement de 77m² avec 22m² de terrasse...,845 000 DH,"Bernoussi à
	 					Casablanca",https://www.mubawab-media.com/ad/7/276/870F/m/001_HDR2_13480143_13507032.jpg,https://www.mubawab.ma/fr/pa/7276870/apartement-de-77m%C2%B2-avec-22m%C2%B2-de-terrasse-en-vente-r%C3%A9sidence-el-yassamine,Appartement,"77
						m²",4 Pièces
Appartement en vente à Hay Mohammadi. 3 c...,928 800 DH,"Hay Mohammadi à
	 					Casablanca",https://www.mubawab-media.com/ad/7/885/113F/m/MEK_0153_70918693_70918950.JPG,https://www.mubawab.ma/fr/pa/7885113/appartement-en-vente-%C3%A0-hay-mohammadi-3-chambres-agr%C3%A9ables,Appartement,"86
						m²",4 Pièces
"Appartement de 50 m² en vente, Résidence...",250 000 DH,"Bernoussi à
	 					Casablanca",https://www.mubawab-media.com/ad/7/589/604F/m/662A2123_35220078_35221299_35291888_36195757.jpg,https://www.mubawab.ma/fr/pa/7589604/appartement-de-50-m%C2%B2-en-vente-r%C3%A9sidence-jnan-sbil,Appartement,"50
						m²",3 Pièces
Cfc vente appartement meublé 2 chambres 2...,11 000 DH,"Casablanca Finance City à
	 					Casablanca",https://www.mubawab-media.com/ad/7/916/475F/m/photo_0_75357683.jpg,https://www.mubawab.ma/fr/a/7916475/cfc-vente-appartement-meubl%C3%A9-2-chambres-2-balcons,Appartement,"84
						m²",3 Pièces
Vente Appartement à 2 mars,798 000 DH,Casablanca,https://www.mubawab-media.com/ad/7/888/799F/m/8030b8c754f82b73f5f0_77480695.png,https://www.mubawab.ma/fr/a/7888799/vente-appartement-%C3%A0-2-mars,Appartement,"38
						m²",2 Pièces
"Appartement de 57m² en vente, AL ARSAT ES...",250 000 DH,"Oulfa à
	 					Casablanca",https://www.mubawab-media.com/ad/7/595/555F/m/Casa%20Kapset--4_69123832.jpg,https://www.mubawab.ma/fr/pa/7595555/appartement-de-57m%C2%B2-en-vente-al-arsat-essalam,Appartement,"52
						m²",3 Pièces
"Appartement de 56m² en vente, AL ARSAT ES...",250 000 DH,"Oulfa à
	 					Casablanca",https://www.mubawab-media.com/ad/7/595/558F/m/Casa%20Kapset-_69121128.jpg,https://www.mubawab.ma/fr/pa/7595558/appartement-de-56m%C2%B2-en-vente-al-arsat-essalam,Appartement,"52
						m²",3 Pièces
Très belle villa à vendre à Californie,11 900 000 DH,"Californie à
   						Casablanca",https://www.mubawab-media.com/ad/7/880/308F/m/7_76450164.jpg,https://www.mubawab.ma/fr/a/7880308/tr%C3%A8s-belle-villa-%C3%A0-vendre-%C3%A0-californie,Villa,"680
						m²",7 Pièces
Appartement neuf 2 chambres à vendre à oa...,1 240 000 DH,"Oasis à
   						Casablanca",https://www.mubawab-media.com/ad/7/850/210F/m/IMG_9012_65803526.jpg,https://www.mubawab.ma/fr/a/7850210/appartement-neuf-2-chambres-%C3%A0-vendre-%C3%A0-oasis,Appartement,"69
						m²",3 Pièces
Coup de coeur. Dernier etage avec grande...,4 700 000 DH,"Triangle d'Or à
   						Casablanca",https://www.mubawab-media.com/ad/7/698/301F/m/Screenshot_20230517_190111_Gallery_47238118.jpg,https://www.mubawab.ma/fr/a/7698301/coup-de-coeur-dernier-etage-avec-grande-terrasse,Appartement,"260
						m²",6 Pièces
Appartement ultramoderne refait entièreme...,2 690 000 DH,"Triangle d'Or à
   						Casablanca",https://www.mubawab-media.com/ad/7/758/466F/m/20230815_132749_53756762.jpg,https://www.mubawab.ma/fr/a/7758466/appartement-ultramoderne-refait-enti%C3%A8rement-%C3%A0-neuf,Appartement,"138
						m²",4 Pièces
Dernier étage sans vis à vis terrasse ple...,1 500 000 DH,"Bourgogne Est à
   						Casablanca",https://www.mubawab-media.com/ad/7/884/815F/m/20240320_153755_70857553.jpg,https://www.mubawab.ma/fr/a/7884815/dernier-%C3%A9tage-sans-vis-%C3%A0-vis-terrasse-plein-sud,Appartement,"132
						m²",4 Pièces
Luxueuse Villa avec piscine à la vente,15 000 000 DH,"El Manar - El Hank à
   						Casablanca",https://www.mubawab-media.com/ad/7/864/467F/m/Les-Villas-dAnfa-PR_67846691.jpg,https://www.mubawab.ma/fr/a/7864467/luxueuse-villa-avec-piscine-%C3%A0-la-vente,Villa,"800
						m²",5 Pièces
Top Villa jumelée avec piscine à la vente,4 500 000 DH,"Sidi Maarouf à
   						Casablanca",https://www.mubawab-media.com/ad/7/608/089F/m/IMG-20221222-WA0103_38203391.jpg,https://www.mubawab.ma/fr/a/7608089/top-villa-jumel%C3%A9e-avec-piscine-%C3%A0-la-vente,Villa,"250
						m²",6 Pièces
Bel appartement de 76 m2 idéal pour inves...,1 200 000 DH,"Racine Extension à
   						Casablanca",https://www.mubawab-media.com/ad/7/920/935F/m/20240522_120406_75649225.jpg,https://www.mubawab.ma/fr/a/7920935/bel-appartement-de-76-m2-id%C3%A9al-pour-invest-locatif,Appartement,"76
						m²",3 Pièces
Villa De Maître 5 Suites Avec Piscine Cou...,16 000 000 DH,"Ain Diab à
   						Casablanca",https://www.mubawab-media.com/ad/7/489/122F/m/photo_8_28297718.jpg,https://www.mubawab.ma/fr/a/7489122/villa-de-ma%C3%AEtre-5-suites-avec-piscine-couverte,Villa,"1050
						m²",7 Pièces
Villa 1000 m2 Proche Marjane Californie,Prix à consulter,"Californie à
   						Casablanca",https://www.mubawab-media.com/ad/7/810/166F/m/IMG-20231109-WA0112_60445243.jpg,https://www.mubawab.ma/fr/a/7810166/villa-1000-m2-proche-marjane-californie,Villa,"1001
						m²",8 Pièces
Villa 600m Neuf Jamais Habité A Californi...,Prix à consulter,"Californie à
   						Casablanca",https://www.mubawab-media.com/ad/7/810/168F/m/IMG-20231109-WA0112_60445345.jpg,https://www.mubawab.ma/fr/a/7810168/villa-600m-neuf-jamais-habit%C3%A9-a-californie,Villa,"600
						m²",6 Pièces
Exceptionnel Studio Ultra Moderne Idéal P...,1 135 000 DH,"Les princesses à
   						Casablanca",https://www.mubawab-media.com/ad/7/836/571F/m/photo_1_63770545.jpg,https://www.mubawab.ma/fr/a/7836571/exceptionnel-studio-ultra-moderne-id%C3%A9al-pour-incestissement-locatif,Appartement,"45
						m²",2 Pièces
